threshold,precision,closed_recall,open_specificity,f1,balanced_accuracy,tp,fp,tn,fn
0.9349999999999998,0.979381443298969,0.6810035842293907,0.9987853021560886,0.80338266384778,0.8398944431927396,190,4,3289,89
0.9399999999999998,0.9792746113989638,0.6774193548387096,0.9987853021560886,0.8008474576271186,0.8381023284973992,189,4,3289,90
0.9449999999999998,0.9787234042553191,0.6594982078853047,0.9987853021560886,0.7880085653104926,0.8291417550206966,184,4,3289,95
0.9499999999999998,0.9837837837837838,0.6523297491039427,0.9990889766170665,0.7844827586206897,0.8257093628605046,182,3,3290,97
0.9549999999999998,0.9890710382513661,0.6487455197132617,0.9993926510780443,0.7835497835497836,0.8240690853956529,181,2,3291,98
0.9599999999999999,0.989010989010989,0.6451612903225806,0.9993926510780443,0.7809110629067245,0.8222769707003125,180,2,3291,99
0.9649999999999999,0.9887640449438202,0.6308243727598566,0.9993926510780443,0.7702407002188183,0.8151085119189505,176,2,3291,103
0.9699999999999999,0.9885714285714285,0.6200716845878136,0.9993926510780443,0.7621145374449338,0.809732167832929,173,2,3291,106
0.9749999999999999,0.9884393063583815,0.6129032258064516,0.9993926510780443,0.7566371681415929,0.806147938442248,171,2,3291,108
0.9799999999999999,0.9880239520958084,0.5913978494623656,0.9993926510780443,0.7399103139013453,0.795395250270205,165,2,3291,114
0.9849999999999999,0.9937106918238994,0.5663082437275986,0.9996963255390222,0.7214611872146118,0.7830022846333105,158,1,3292,121
0.9899999999999999,1.0,0.5483870967741935,1.0,0.7083333333333333,0.7741935483870968,153,0,3293,126
