threshold,precision,closed_recall,open_specificity,f1,balanced_accuracy,tp,fp,tn,fn
0.8999999999999999,0.9711538461538461,0.7240143369175627,0.998177953234133,0.8295687885010266,0.8610961450758479,202,6,3287,77
0.9049999999999999,0.9711538461538461,0.7240143369175627,0.998177953234133,0.8295687885010266,0.8610961450758479,202,6,3287,77
0.9099999999999999,0.9710144927536232,0.7204301075268817,0.998177953234133,0.8271604938271604,0.8593040303805074,201,6,3287,78
0.9149999999999999,0.975609756097561,0.7168458781362007,0.9984816276951108,0.8264462809917354,0.8576637529156558,200,5,3288,79
0.9199999999999998,0.975609756097561,0.7168458781362007,0.9984816276951108,0.8264462809917354,0.8576637529156558,200,5,3288,79
0.9249999999999998,0.975609756097561,0.7168458781362007,0.9984816276951108,0.8264462809917354,0.8576637529156558,200,5,3288,79
0.9299999999999998,0.975609756097561,0.7168458781362007,0.9984816276951108,0.8264462809917354,0.8576637529156558,200,5,3288,79
0.9349999999999998,0.9754901960784313,0.7132616487455197,0.9984816276951108,0.8240165631469979,0.8558716382203153,199,5,3288,80
0.9399999999999998,0.9753694581280788,0.7096774193548387,0.9984816276951108,0.8215767634854771,0.8540795235249747,198,5,3288,81
0.9449999999999998,0.9753694581280788,0.7096774193548387,0.9984816276951108,0.8215767634854771,0.8540795235249747,198,5,3288,81
0.9499999999999998,0.9752475247524752,0.7060931899641577,0.9984816276951108,0.819126819126819,0.8522874088296343,197,5,3288,82
0.9549999999999998,0.9849246231155779,0.7025089605734767,0.9990889766170665,0.8200836820083681,0.8507989685952716,196,3,3290,83
0.9599999999999999,0.9846938775510204,0.6917562724014337,0.9990889766170665,0.8126315789473685,0.8454226245092501,193,3,3290,86
0.9649999999999999,0.9845360824742269,0.6845878136200717,0.9990889766170665,0.8076109936575052,0.8418383951185691,191,3,3290,88
0.9699999999999999,0.9844559585492227,0.6810035842293907,0.9990889766170665,0.8050847457627118,0.8400462804232286,190,3,3290,89
0.9749999999999999,0.9842105263157894,0.6702508960573477,0.9990889766170665,0.7974413646055437,0.8346699363372071,187,3,3290,92
0.9799999999999999,0.9945054945054945,0.6487455197132617,0.9996963255390222,0.7852494577006508,0.8242209226261419,181,1,3292,98
0.9849999999999999,0.9945054945054945,0.6487455197132617,0.9996963255390222,0.7852494577006508,0.8242209226261419,181,1,3292,98
0.9899999999999999,0.9944444444444445,0.6415770609318996,0.9996963255390222,0.7799564270152505,0.820636693235461,179,1,3292,100
