threshold,precision,yawn_recall,non_yawn_specificity,f1,balanced_accuracy,tp,fp,tn,fn
0.32499999999999996,0.7473404255319149,0.9243421052631579,0.9631782945736435,0.8264705882352942,0.9437601999184007,281,95,2485,23
0.32999999999999996,0.7533512064343163,0.9243421052631579,0.9643410852713178,0.8301329394387,0.9443415952672378,281,92,2488,23
0.33499999999999996,0.7574123989218329,0.9243421052631579,0.9651162790697675,0.8325925925925926,0.9447291921664627,281,90,2490,23
0.33999999999999997,0.7594594594594595,0.9243421052631579,0.9655038759689922,0.8338278931750741,0.944922990616075,281,89,2491,23
0.345,0.7635869565217391,0.9243421052631579,0.9662790697674418,0.8363095238095238,0.9453105875152998,281,87,2493,23
0.35,0.7671232876712328,0.9210526315789473,0.9670542635658915,0.8370702541106129,0.9440534475724194,280,85,2495,24
0.355,0.7692307692307693,0.9210526315789473,0.9674418604651163,0.8383233532934132,0.9442472460220318,280,84,2496,24
0.35999999999999993,0.775623268698061,0.9210526315789473,0.9686046511627907,0.8421052631578946,0.9448286413708691,280,81,2499,24
0.36499999999999994,0.7799442896935933,0.9210526315789473,0.9693798449612403,0.8446455505279035,0.9452162382700938,280,79,2501,24
0.36999999999999994,0.7821229050279329,0.9210526315789473,0.9697674418604652,0.8459214501510575,0.9454100367197062,280,78,2502,24
0.37499999999999994,0.7821229050279329,0.9210526315789473,0.9697674418604652,0.8459214501510575,0.9454100367197062,280,78,2502,24
0.37999999999999995,0.7865168539325843,0.9210526315789473,0.9705426356589147,0.8484848484848485,0.9457976336189311,280,76,2504,24
0.38499999999999995,0.7865168539325843,0.9210526315789473,0.9705426356589147,0.8484848484848485,0.9457976336189311,280,76,2504,24
0.38999999999999996,0.7903682719546742,0.9177631578947368,0.9713178294573643,0.8493150684931506,0.9445404936760506,279,74,2506,25
0.39499999999999996,0.7903682719546742,0.9177631578947368,0.9713178294573643,0.8493150684931506,0.9445404936760506,279,74,2506,25
0.39999999999999997,0.792022792022792,0.9144736842105263,0.9717054263565892,0.848854961832061,0.9430895552835578,278,73,2507,26
0.40499999999999997,0.7942857142857143,0.9144736842105263,0.9720930232558139,0.8501529051987768,0.9432833537331702,278,72,2508,26
0.4099999999999999,0.8011527377521613,0.9144736842105263,0.9732558139534884,0.8540706605222734,0.9438647490820073,278,69,2511,26
0.4149999999999999,0.8057971014492754,0.9144736842105263,0.974031007751938,0.8567026194144838,0.9442523459812322,278,67,2513,26
0.41999999999999993,0.8081395348837209,0.9144736842105263,0.9744186046511628,0.8580246913580247,0.9444461444308445,278,66,2514,26
0.42499999999999993,0.8081395348837209,0.9144736842105263,0.9744186046511628,0.8580246913580247,0.9444461444308445,278,66,2514,26
0.42999999999999994,0.8104956268221575,0.9144736842105263,0.9748062015503876,0.8593508500772798,0.9446399428804569,278,65,2515,26
0.43499999999999994,0.8128654970760234,0.9144736842105263,0.9751937984496124,0.8606811145510835,0.9448337413300694,278,64,2516,26
0.43999999999999995,0.8147058823529412,0.9111842105263158,0.9755813953488373,0.8602484472049691,0.9433828029375766,277,63,2517,27
0.44499999999999995,0.8195266272189349,0.9111842105263158,0.9763565891472868,0.8629283489096573,0.9437703998368013,277,61,2519,27
0.44999999999999996,0.8219584569732937,0.9111842105263158,0.9767441860465116,0.8642745709828393,0.9439641982864138,277,60,2520,27
0.45499999999999996,0.8219584569732937,0.9111842105263158,0.9767441860465116,0.8642745709828393,0.9439641982864138,277,60,2520,27
0.45999999999999996,0.8244047619047619,0.9111842105263158,0.9771317829457364,0.8656249999999999,0.9441579967360261,277,59,2521,27
0.4649999999999999,0.826865671641791,0.9111842105263158,0.9775193798449613,0.8669796557120502,0.9443517951856386,277,58,2522,27
0.4699999999999999,0.8293413173652695,0.9111842105263158,0.977906976744186,0.8683385579937304,0.9445455936352509,277,57,2523,27
0.4749999999999999,0.8393939393939394,0.9111842105263158,0.9794573643410853,0.8738170347003155,0.9453207874337006,277,53,2527,27
0.4799999999999999,0.8393939393939394,0.9111842105263158,0.9794573643410853,0.8738170347003155,0.9453207874337006,277,53,2527,27
0.48499999999999993,0.8389057750759878,0.9078947368421053,0.9794573643410853,0.8720379146919431,0.9436760505915953,276,53,2527,28
0.48999999999999994,0.8414634146341463,0.9078947368421053,0.9798449612403101,0.8734177215189874,0.9438698490412076,276,52,2528,28
0.49499999999999994,0.8466257668711656,0.9078947368421053,0.9806201550387597,0.8761904761904762,0.9442574459404325,276,50,2530,28
0.49999999999999994,0.8466257668711656,0.9078947368421053,0.9806201550387597,0.8761904761904762,0.9442574459404325,276,50,2530,28
0.5049999999999999,0.8518518518518519,0.9078947368421053,0.9813953488372092,0.8789808917197451,0.9446450428396573,276,48,2532,28
0.5099999999999999,0.8518518518518519,0.9078947368421053,0.9813953488372092,0.8789808917197451,0.9446450428396573,276,48,2532,28
0.5149999999999999,0.8544891640866873,0.9078947368421053,0.9817829457364341,0.8803827751196173,0.9448388412892696,276,47,2533,28
0.5199999999999999,0.8598130841121495,0.9078947368421053,0.9825581395348837,0.8832,0.9452264381884945,276,45,2535,28
0.5249999999999999,0.8598130841121495,0.9078947368421053,0.9825581395348837,0.8832,0.9452264381884945,276,45,2535,28
0.5299999999999999,0.8598130841121495,0.9078947368421053,0.9825581395348837,0.8832,0.9452264381884945,276,45,2535,28
